HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Side,OnboardSpending
Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Earth,False,TRAPPIST-1e,21.0,False,958.0,1668.0,82.0,0.0,78.0,True,F,S,2786.0
Earth,True,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Europa,False,55 Cancri e,18.0,False,0.0,3268.0,0.0,436.0,342.0,True,B,P,4046.0
Earth,False,TRAPPIST-1e,34.0,False,170.0,1256.0,0.0,3926.0,7121.0,False,E,S,12473.0
Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,False,TRAPPIST-1e,31.0,False,0.0,1219.0,7.0,104.0,1082.0,True,B,S,2412.0
Earth,False,TRAPPIST-1e,14.0,False,30.0,757.0,115.0,0.0,0.0,True,F,P,902.0
Earth,False,TRAPPIST-1e,23.0,False,765.0,5.0,0.0,0.0,0.0,False,G,P,770.0
Europa,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,False,55 Cancri e,54.0,True,0.0,7996.0,0.0,4549.0,10206.0,False,B,S,22751.0
Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S,0.0
Europa,False,TRAPPIST-1e,46.0,False,0.0,3477.0,0.0,1.0,5543.0,False,D,S,9021.0
Earth,False,TRAPPIST-1e,32.0,False,125.0,874.0,0.0,180.0,1.0,True,F,S,1180.0
Earth,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,PSO J318.5-22,25.0,False,458.0,240.0,0.0,239.0,0.0,True,F,S,937.0
Earth,False,TRAPPIST-1e,19.0,False,0.0,785.0,0.0,0.0,19.0,True,F,S,804.0
Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,TRAPPIST-1e,68.0,False,0.0,0.0,970.0,0.0,0.0,True,F,S,970.0
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,E,P,0.0
Mars,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,False,E,P,0.0
Mars,False,TRAPPIST-1e,15.0,False,890.0,9.0,0.0,1250.0,57.0,False,E,P,2206.0
Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,E,P,0.0
Mars,False,TRAPPIST-1e,22.0,False,804.0,0.0,378.0,0.0,0.0,False,E,P,1182.0
Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,TRAPPIST-1e,20.0,False,47.0,0.0,0.0,0.0,2711.0,False,F,P,2758.0
Earth,False,TRAPPIST-1e,43.0,False,1.0,8.0,0.0,0.0,715.0,False,F,P,724.0
Earth,False,TRAPPIST-1e,22.0,False,19.0,9.0,0.0,0.0,594.0,True,G,S,622.0
Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,E,S,0.0
Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Mars,False,TRAPPIST-1e,24.0,False,158.0,0.0,1594.0,1.0,0.0,True,F,S,1753.0
Mars,False,55 Cancri e,18.0,False,2803.0,0.0,17.0,0.0,0.0,False,F,S,2820.0
Mars,False,TRAPPIST-1e,15.0,False,643.0,0.0,45.0,0.0,10.0,False,F,S,698.0
Mars,False,TRAPPIST-1e,28.0,False,1909.0,0.0,0.0,0.0,6.0,False,F,P,1915.0
Earth,False,TRAPPIST-1e,24.0,False,0.0,117.0,2134.0,0.0,0.0,True,F,S,2251.0
Mars,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
Europa,False,55 Cancri e,52.0,False,0.0,1425.0,31.0,0.0,1320.0,True,C,P,2776.0
Europa,False,TRAPPIST-1e,48.0,False,0.0,714.4862536656891,0.0,2851.0,1478.0,False,C,P,5043.486253665689
Europa,False,55 Cancri e,27.0,False,332.0,918.0,0.0,5.0,4817.0,False,C,P,6072.0
Europa,False,55 Cancri e,50.0,False,0.0,103.0,0.0,240.0,8221.0,False,C,P,8564.0
Earth,False,TRAPPIST-1e,24.0,False,56.0,22.0,285.0,1453.0,0.0,False,G,P,1816.0
Earth,False,PSO J318.5-22,26.0,False,807.0,0.0,0.0,0.0,40.0,True,G,S,847.0
Earth,False,TRAPPIST-1e,24.0,False,215.0,0.0,0.0,0.0,350.0,False,F,P,565.0
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,False,PSO J318.5-22,42.0,False,1188.0,39.0,3.0,3.0,0.0,False,F,P,1233.0
Earth,False,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,880.0,False,F,P,880.0
Earth,False,PSO J318.5-22,43.0,False,635.0,53.0,0.0,3.0,0.0,True,E,P,691.0
Earth,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,TRAPPIST-1e,31.0,False,13.0,0.0,0.0,679.0,0.0,False,F,S,692.0
Europa,False,TRAPPIST-1e,33.0,False,0.0,1513.0,5.0,63.0,144.0,True,A,S,1725.0
Earth,False,55 Cancri e,21.0,False,0.0,496.0,0.0,3867.0,30.0,False,G,P,4393.0
Earth,False,TRAPPIST-1e,13.0,False,56.0,1706.0,15.0,0.0,23.0,False,G,P,1800.0
Earth,False,TRAPPIST-1e,29.0,False,286.0,545.0,270.12864211105006,0.0,0.0,True,F,S,1101.12864211105
Europa,False,TRAPPIST-1e,22.0,False,0.0,11594.0,0.0,10247.0,1.0,False,B,S,21842.0
Mars,False,TRAPPIST-1e,22.0,False,1035.0,0.0,264.0,0.0,0.0,False,E,P,1299.0
Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1609.0,0.0,0.0,True,E,P,1609.0
Earth,True,TRAPPIST-1e,66.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,False,55 Cancri e,38.0,False,0.0,1198.0,48.0,278.0,1244.0,False,B,S,2768.0
Europa,True,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Mars,False,55 Cancri e,44.0,False,2267.0,0.0,107.0,0.0,0.0,False,F,S,2374.0
Mars,False,55 Cancri e,25.0,False,1410.0,123.0,26.0,9.0,812.0,False,D,P,2380.0
Earth,False,TRAPPIST-1e,15.0,False,348.0,1627.0,0.0,0.0,0.0,False,F,P,1975.0
Earth,False,TRAPPIST-1e,20.0,False,12.0,177.0,1110.0,0.0,0.0,True,F,S,1299.0
Earth,False,TRAPPIST-1e,34.0,False,233.0,0.0,0.0,1054.0,156.0,False,F,P,1443.0
Mars,False,TRAPPIST-1e,23.0,False,821.0,0.0,863.0,664.0,0.0,False,E,P,2348.0
Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,2332.0,84.0,0.0,True,F,S,2416.0
Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,TRAPPIST-1e,14.0,False,0.0,0.0,325.0,247.0,305.0,False,F,S,877.0
Earth,False,TRAPPIST-1e,26.0,False,178.0,0.0,3.0,0.0,704.0,True,G,S,885.0
Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S,0.0
Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,TRAPPIST-1e,16.0,False,0.0,458.0,725.0,0.0,0.0,True,F,S,1183.0
Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,476.35311409149364,True,G,S,476.35311409149364
Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,973.0,29.0,0.0,True,F,S,1002.0
Europa,False,TRAPPIST-1e,33.0,False,0.0,4372.0,0.0,4103.0,0.0,True,C,S,8475.0
Earth,False,TRAPPIST-1e,61.0,False,0.0,166.0,1080.0,0.0,16.0,True,F,S,1262.0
Earth,False,TRAPPIST-1e,19.0,False,350.53903958944284,0.0,0.0,692.0,164.0,False,F,P,1206.5390395894428
Europa,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,E,S,0.0
Earth,False,TRAPPIST-1e,42.0,False,0.0,29.0,317.0,434.0,45.0,True,G,P,825.0
Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,PSO J318.5-22,29.0,False,0.0,173.0,0.0,0.0,1155.0,True,F,S,1328.0
Earth,False,TRAPPIST-1e,59.0,False,0.0,664.0,0.0,144.0,141.0,True,G,P,949.0
Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,TRAPPIST-1e,70.0,False,390.0,0.0,0.0,0.0,518.0,True,G,P,908.0
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,False,TRAPPIST-1e,58.0,False,0.0,1975.0,598.0,7.0,3726.0,False,B,S,6306.0
Earth,False,TRAPPIST-1e,44.0,False,69.0,0.0,17.0,176.0,2105.0,False,G,S,2367.0
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,False,E,S,0.0
Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,TRAPPIST-1e,24.0,False,156.0,0.0,364.0,489.0,383.0,True,F,S,1392.0
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Earth,False,55 Cancri e,28.0,False,0.0,0.0,0.0,711.0,0.0,False,G,P,711.0
Earth,False,TRAPPIST-1e,24.0,False,0.0,217.0,0.0,77.0,510.0,False,F,P,804.0
Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Earth,False,TRAPPIST-1e,25.0,False,2029.0,1.0,0.0,0.0,121.0,False,F,P,2151.0
Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,53.0,2.0,754.0,False,G,P,809.0
Earth,False,55 Cancri e,34.0,False,0.0,1745.0,6.0,5.0,37.0,True,G,P,1793.0
Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,1191.0,109.0,False,F,P,1300.0
Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,E,P,0.0
Earth,False,TRAPPIST-1e,23.0,False,1.0,714.4862536656891,1.0,0.0,618.0,False,F,P,1334.4862536656892
Europa,False,TRAPPIST-1e,39.0,False,0.0,11856.0,13.0,39.0,3.0,True,C,S,11911.0
Europa,False,TRAPPIST-1e,35.0,False,0.0,7636.0,0.0,353.0,705.0,True,C,S,8694.0
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Europa,False,TRAPPIST-1e,42.0,False,0.0,16.0,0.0,144.0,7492.0,False,A,P,7652.0
Europa,False,55 Cancri e,32.0,False,70.0,764.0,724.0,547.0,1297.0,False,A,P,3402.0
Earth,False,55 Cancri e,50.0,False,57.0,29.0,0.0,0.0,643.0,False,F,S,729.0
Earth,False,TRAPPIST-1e,23.0,False,0.0,37.0,859.0,9.0,1.0,True,G,S,906.0
Earth,False,TRAPPIST-1e,19.0,False,0.0,714.4862536656891,0.0,5381.0,139.0,False,G,S,6234.486253665689
Earth,False,TRAPPIST-1e,29.0,False,715.0,47.0,0.0,0.0,0.0,False,F,P,762.0
Europa,False,TRAPPIST-1e,35.0,True,247.0,436.0,459.0,1.0,1984.0,False,A,P,3127.0
Earth,False,TRAPPIST-1e,18.0,False,0.0,625.0,0.0,0.0,356.0,False,E,P,981.0
Earth,False,PSO J318.5-22,24.0,False,160.0,20.0,39.0,552.0,1.0,False,G,P,772.0
Earth,False,TRAPPIST-1e,23.0,False,88.0,0.0,586.0,0.0,0.0,True,G,S,674.0
Earth,False,TRAPPIST-1e,51.0,False,542.0,0.0,360.0,0.0,0.0,False,F,P,902.0
Earth,False,TRAPPIST-1e,42.0,False,439.0,0.0,0.0,0.0,254.0,False,F,P,693.0
Earth,False,PSO J318.5-22,19.0,False,5.0,0.0,0.0,716.0,0.0,False,F,P,721.0
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,False,F,P,0.0
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Earth,False,PSO J318.5-22,22.0,False,158.0,0.0,476.0,0.0,26.0,False,F,P,660.0
Earth,False,TRAPPIST-1e,25.0,False,12.0,6.0,2817.0,342.0,0.0,False,F,S,3177.0
Earth,False,PSO J318.5-22,31.0,False,11.0,0.0,0.0,1912.0,1120.0,False,F,P,3043.0
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,558.0,1.0,False,F,P,559.0
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Europa,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Earth,False,TRAPPIST-1e,40.0,False,0.0,0.0,56.0,1.0,642.0,False,F,S,699.0
Earth,False,TRAPPIST-1e,24.0,False,350.53903958944284,0.0,0.0,838.0,193.0,False,F,S,1381.5390395894428
Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,1037.0,8.0,1.0,True,F,S,1046.0
Europa,False,TRAPPIST-1e,42.0,False,0.0,1871.0,0.0,570.0,199.0,False,C,P,2640.0
Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Europa,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Earth,False,TRAPPIST-1e,47.0,False,0.0,868.0,0.0,4.0,476.35311409149364,True,G,S,1348.3531140914936
Mars,False,55 Cancri e,23.0,False,610.0,858.0,75.0,1358.0,0.0,False,F,P,2901.0
Europa,True,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Earth,False,TRAPPIST-1e,21.0,False,0.0,128.0,209.0,4.0,383.0,False,F,S,724.0
Earth,False,PSO J318.5-22,46.0,False,559.0,25.0,270.12864211105006,22.0,765.0,False,F,P,1641.12864211105
Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,907.0,False,G,P,907.0
Earth,False,TRAPPIST-1e,15.0,False,0.0,706.0,0.0,485.74408365437534,0.0,True,G,S,1191.7440836543753
Europa,False,TRAPPIST-1e,33.0,False,2233.0,6408.0,270.12864211105006,23.0,273.0,True,B,P,9207.12864211105
Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Earth,False,55 Cancri e,21.0,False,0.0,0.0,0.0,1.0,594.0,False,F,P,595.0
Earth,False,55 Cancri e,43.0,False,0.0,1197.0,0.0,223.0,1.0,True,F,P,1421.0
Earth,False,PSO J318.5-22,34.0,False,571.0,0.0,0.0,0.0,0.0,False,F,S,571.0
Earth,False,PSO J318.5-22,47.0,False,14.0,3.0,0.0,1720.0,0.0,False,G,P,1737.0
Mars,False,TRAPPIST-1e,27.0,False,850.0,0.0,681.0,1.0,0.0,True,F,S,1532.0
Europa,False,TRAPPIST-1e,46.0,False,0.0,1068.0,945.0,2587.0,811.0,False,C,S,5411.0
Earth,False,TRAPPIST-1e,46.0,False,183.0,7.0,637.0,182.0,5.0,True,G,S,1014.0
Europa,False,55 Cancri e,40.0,False,0.0,3338.0,0.0,6344.0,199.0,False,B,P,9881.0
Europa,True,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,E,S,0.0
Europa,False,TRAPPIST-1e,45.0,False,0.0,1202.0,149.0,1472.0,3379.0,False,D,P,6202.0
Earth,False,PSO J318.5-22,19.0,False,0.0,95.0,595.0,0.0,0.0,True,F,S,690.0
Mars,False,TRAPPIST-1e,32.0,False,6769.0,0.0,270.12864211105006,113.0,1.0,False,F,S,7153.12864211105
Earth,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Earth,False,TRAPPIST-1e,40.0,False,661.0,0.0,830.0,0.0,6.0,False,F,P,1497.0
Mars,False,TRAPPIST-1e,44.0,False,815.0,219.0,22.0,0.0,0.0,True,D,S,1056.0
Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,False,TRAPPIST-1e,22.0,False,514.0,0.0,2.0,129.0,583.0,False,F,S,1228.0
Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,False,TRAPPIST-1e,18.0,False,0.0,3.0,41.0,359.0,393.0,False,F,P,796.0
Earth,False,TRAPPIST-1e,53.0,False,751.0,0.0,270.12864211105006,7.0,0.0,False,F,P,1028.12864211105
Earth,False,TRAPPIST-1e,22.0,False,104.0,511.0,254.0,425.0,4.0,False,F,P,1298.0
Earth,False,TRAPPIST-1e,46.0,False,0.0,98.0,2077.0,0.0,0.0,True,F,P,2175.0
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,TRAPPIST-1e,31.0,False,0.0,1489.0,68.0,6.0,0.0,True,E,P,1563.0
Europa,False,55 Cancri e,36.0,False,1.0,4058.0,95.0,0.0,2109.0,False,A,P,6263.0
Europa,False,55 Cancri e,46.0,False,35.0,3953.0,0.0,2108.0,0.0,True,A,P,6096.0
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Mars,False,TRAPPIST-1e,17.0,False,513.0,0.0,669.0,0.0,0.0,False,D,S,1182.0
Mars,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S,0.0
Mars,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S,0.0
Mars,False,TRAPPIST-1e,27.0,False,89.0,888.0,51.0,5.0,0.0,True,D,S,1033.0
Mars,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S,0.0
Mars,False,TRAPPIST-1e,15.0,False,2309.0,0.0,1142.0,1.0,10.0,False,D,S,3462.0
Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S,0.0
Earth,False,TRAPPIST-1e,31.0,False,1.0,0.0,7.0,0.0,387.0,True,G,P,395.0
Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Earth,False,TRAPPIST-1e,21.0,False,3553.0,5.0,0.0,0.0,2.0,False,G,P,3560.0
Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Earth,False,TRAPPIST-1e,45.0,False,112.0,406.0,198.0,0.0,0.0,True,F,S,716.0
Europa,False,55 Cancri e,44.0,False,0.0,496.0,99.0,317.0,5615.0,False,C,P,6527.0
Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Europa,False,TRAPPIST-1e,43.0,False,0.0,8808.0,0.0,580.0,0.0,True,B,P,9388.0
Earth,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,E,P,0.0
Earth,False,TRAPPIST-1e,53.0,False,0.0,68.0,0.0,920.0,4.0,True,G,S,992.0
Earth,False,TRAPPIST-1e,21.0,False,621.0,0.0,0.0,0.0,0.0,False,G,P,621.0
Earth,False,TRAPPIST-1e,23.0,False,0.0,21.0,0.0,0.0,716.0,False,F,S,737.0
Earth,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,F,S,0.0
Earth,False,TRAPPIST-1e,19.0,False,546.0,11.0,0.0,325.0,218.0,False,F,P,1100.0
Earth,True,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Earth,False,TRAPPIST-1e,62.0,False,761.0,15.0,0.0,0.0,476.35311409149364,False,F,S,1252.3531140914936
Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Earth,True,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,55 Cancri e,24.0,False,0.0,30.0,835.0,0.0,0.0,True,E,P,865.0
Mars,False,TRAPPIST-1e,27.0,True,149.0,0.0,890.0,9.0,0.0,False,E,S,1048.0
Earth,False,TRAPPIST-1e,33.0,False,36.0,0.0,0.0,1415.0,0.0,False,F,S,1451.0
Earth,False,TRAPPIST-1e,28.0,False,229.0,761.0,0.0,0.0,6.0,True,E,S,996.0
Earth,False,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,1104.0,False,F,P,1104.0
Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,727.0,260.0,False,E,P,987.0
Earth,False,TRAPPIST-1e,36.0,False,0.0,75.0,106.0,0.0,1903.0,True,F,S,2084.0
Earth,False,TRAPPIST-1e,64.0,False,0.0,623.0,1827.0,0.0,0.0,True,F,P,2450.0
Earth,False,PSO J318.5-22,41.0,False,0.0,0.0,687.0,0.0,65.0,True,G,P,752.0
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Europa,False,TRAPPIST-1e,27.0,False,0.0,2.0,64.0,139.0,3831.0,False,E,S,4036.0
Earth,False,55 Cancri e,22.0,False,483.0,0.0,0.0,304.0,21.0,True,G,S,808.0
Earth,False,TRAPPIST-1e,23.0,False,0.0,456.0,2624.0,912.0,8.0,True,E,P,4000.0
Mars,False,TRAPPIST-1e,40.0,False,7.0,0.0,6.0,1206.0,88.0,False,F,S,1307.0
Mars,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Earth,False,TRAPPIST-1e,27.0,False,0.0,1774.0,0.0,17.0,13.0,True,G,S,1804.0
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,TRAPPIST-1e,17.0,False,0.0,566.0,18.0,318.0,0.0,False,F,P,902.0
Earth,False,TRAPPIST-1e,45.0,False,350.53903958944284,0.0,0.0,1501.0,24.0,False,F,P,1875.5390395894428
Earth,False,TRAPPIST-1e,62.0,False,104.0,53.0,194.0,436.0,0.0,False,E,S,787.0
Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,55 Cancri e,24.0,False,0.0,1369.0,848.0,0.0,0.0,True,F,S,2217.0
Earth,True,PSO J318.5-22,51.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,TRAPPIST-1e,49.0,False,20.0,0.0,0.0,769.0,0.0,False,E,S,789.0
Mars,False,TRAPPIST-1e,52.0,False,1364.0,131.0,444.0,0.0,0.0,True,D,P,1939.0
